125.62,10.69,2.50,14.19,-0.31,-0.05

125.62,10.69,2.50,14.19,-0.31,-0.05

125.62,10.69,2.50,14.19,-0.31,-0.05

125.62,10.69,2.50,14.19,-0.31,-0.05

125.62,10.69,2.50,14.19,-0.31,-0.05

125.72,10.81,2.63,14.19,-0.31,-0.05

125.72,10.81,2.63,14.19,-0.31,-0.05

125.72,10.81,2.63,14.19,-0.31,-0.05

125.72,10.81,2.63,14.19,-0.31,-0.05

125.83,10.81,2.63,14.13,-0.31,-0.05

125.83,10.81,2.63,14.13,-0.31,-0.05

125.83,10.81,2.63,14.13,-0.31,-0.05

125.83,10.81,2.63,14.13,-0.31,-0.05

125.83,10.81,2.63,14.13,-0.31,-0.05

125.83,10.81,2.63,14.13,-0.31,-0.05

125.93,10.75,2.63,14.13,-0.30,-0.05

125.93,10.75,2.63,14.13,-0.30,-0.05

125.93,10.75,2.63,14.13,-0.30,-0.05

125.93,10.75,2.63,14.13,-0.30,-0.05

125.93,10.75,2.63,14.13,-0.30,-0.05

125.93,10.75,2.63,14.13,-0.30,-0.05

125.93,10.75,2.63,14.13,-0.30,-0.05

125.93,10.75,2.63,14.13,-0.30,-0.05

126.03,10.63,2.56,14.19,-0.30,-0.05

126.03,10.63,2.56,14.19,-0.30,-0.05

126.03,10.63,2.56,14.19,-0.30,-0.05

126.03,10.63,2.56,14.19,-0.30,-0.05

126.03,10.63,2.56,14.19,-0.30,-0.05

126.14,10.69,2.63,14.19,-0.30,-0.04

126.14,10.69,2.63,14.19,-0.30,-0.04

126.14,10.69,2.63,14.19,-0.30,-0.04

126.14,10.69,2.63,14.19,-0.30,-0.04

126.14,10.69,2.63,14.19,-0.30,-0.04

126.14,10.69,2.63,14.19,-0.30,-0.04

126.14,10.69,2.63,14.19,-0.30,-0.04

126.24,10.81,2.63,14.19,-0.30,-0.04

126.24,10.81,2.63,14.19,-0.30,-0.04

126.24,10.81,2.63,14.19,-0.30,-0.04

126.24,10.81,2.63,14.19,-0.30,-0.04

126.24,10.81,2.63,14.19,-0.30,-0.04

126.24,10.81,2.63,14.19,-0.30,-0.04

126.34,11.00,2.69,14.19,-0.30,-0.05

126.34,11.00,2.69,14.19,-0.30,-0.05

126.34,11.00,2.69,14.19,-0.30,-0.05

126.34,11.00,2.69,14.19,-0.30,-0.05

126.34,11.00,2.69,14.19,-0.30,-0.05

126.45,11.00,2.69,14.19,-0.30,-0.06

126.45,11.00,2.69,14.19,-0.30,-0.06

126.45,11.00,2.69,14.19,-0.30,-0.06

126.45,11.00,2.69,14.19,-0.30,-0.06

126.45,11.00,2.69,14.19,-0.30,-0.06

126.45,11.00,2.69,14.19,-0.30,-0.06

126.45,11.00,2.69,14.19,-0.30,-0.06

126.55,10.81,2.63,14.19,-0.30,-0.07

126.55,10.81,2.63,14.19,-0.30,-0.07

126.55,10.81,2.63,14.19,-0.30,-0.07

126.55,10.81,2.63,14.19,-0.30,-0.07

126.55,10.81,2.63,14.19,-0.30,-0.07

126.55,10.81,2.63,14.19,-0.30,-0.07

126.65,10.88,2.63,14.25,-0.30,-0.07

126.65,10.88,2.63,14.25,-0.30,-0.07

126.65,10.88,2.63,14.25,-0.30,-0.07

126.65,10.88,2.63,14.25,-0.30,-0.07

126.65,10.88,2.63,14.25,-0.30,-0.07

126.65,10.88,2.63,14.25,-0.30,-0.07

126.65,10.88,2.63,14.25,-0.30,-0.07

126.65,10.88,2.63,14.25,-0.30,-0.07

126.76,10.94,2.63,14.19,-0.30,-0.05

126.76,10.94,2.63,14.19,-0.30,-0.05

126.76,10.94,2.63,14.19,-0.30,-0.05

126.76,10.94,2.63,14.19,-0.30,-0.05

126.86,10.88,2.63,14.19,-0.30,-0.06

126.86,10.88,2.63,14.19,-0.30,-0.06

126.86,10.88,2.63,14.19,-0.30,-0.06

126.86,10.88,2.63,14.19,-0.30,-0.06

126.86,10.88,2.63,14.19,-0.30,-0.06

126.86,10.88,2.63,14.19,-0.30,-0.06

126.86,10.88,2.63,14.19,-0.30,-0.06

126.86,10.88,2.63,14.19,-0.30,-0.06

126.97,10.69,2.56,14.31,-0.30,-0.06

126.97,10.69,2.56,14.31,-0.30,-0.06

126.97,10.69,2.56,14.31,-0.30,-0.06

126.97,10.69,2.56,14.31,-0.30,-0.06

126.97,10.69,2.56,14.31,-0.30,-0.06

126.97,10.69,2.56,14.31,-0.30,-0.06

127.07,10.81,2.63,14.31,-0.30,-0.05

127.07,10.81,2.63,14.31,-0.30,-0.05

127.07,10.81,2.63,14.31,-0.30,-0.05

127.07,10.81,2.63,14.31,-0.30,-0.05

127.07,10.81,2.63,14.31,-0.30,-0.05

127.07,10.81,2.63,14.31,-0.30,-0.05

127.17,10.81,2.63,14.31,-0.29,-0.04

127.17,10.81,2.63,14.31,-0.29,-0.04

127.17,10.81,2.63,14.31,-0.29,-0.04

127.17,10.81,2.63,14.31,-0.29,-0.04

127.17,10.81,2.63,14.31,-0.29,-0.04

127.17,10.81,2.63,14.31,-0.29,-0.04

127.28,10.75,2.63,14.31,-0.29,-0.05

127.28,10.75,2.63,14.31,-0.29,-0.05

127.28,10.75,2.63,14.31,-0.29,-0.05

127.28,10.75,2.63,14.31,-0.29,-0.05

127.28,10.75,2.63,14.31,-0.29,-0.05

127.28,10.75,2.63,14.31,-0.29,-0.05

127.38,10.75,2.63,14.31,-0.29,-0.05

127.38,10.75,2.63,14.31,-0.29,-0.05

127.38,10.75,2.63,14.31,-0.29,-0.05

127.38,10.75,2.63,14.31,-0.29,-0.05

127.38,10.75,2.63,14.31,-0.29,-0.05

127.38,10.75,2.63,14.31,-0.29,-0.05

127.48,10.81,2.63,14.31,-0.29,-0.05

127.48,10.81,2.63,14.31,-0.29,-0.05

127.48,10.81,2.63,14.31,-0.29,-0.05

127.48,10.81,2.63,14.31,-0.29,-0.05

127.48,10.81,2.63,14.31,-0.29,-0.05

127.48,10.81,2.63,14.31,-0.29,-0.05

127.59,10.75,2.63,14.38,-0.29,-0.04

127.59,10.75,2.63,14.38,-0.29,-0.04

127.59,10.75,2.63,14.38,-0.29,-0.04

127.59,10.75,2.63,14.38,-0.29,-0.04

127.59,10.75,2.63,14.38,-0.29,-0.04

127.59,10.75,2.63,14.38,-0.29,-0.04

127.59,10.75,2.63,14.38,-0.29,-0.04

127.69,10.81,2.63,14.38,-0.29,-0.05

127.69,10.81,2.63,14.38,-0.29,-0.05

127.69,10.81,2.63,14.38,-0.29,-0.05

127.69,10.81,2.63,14.38,-0.29,-0.05

127.69,10.81,2.63,14.38,-0.29,-0.05

127.69,10.81,2.63,14.38,-0.29,-0.05

127.80,10.81,2.69,14.31,-0.29,-0.06

127.80,10.81,2.69,14.31,-0.29,-0.06

127.80,10.81,2.69,14.31,-0.29,-0.06

127.80,10.81,2.69,14.31,-0.29,-0.06

127.80,10.81,2.69,14.31,-0.29,-0.06

127.90,10.75,2.63,14.38,-0.29,-0.05

127.90,10.75,2.63,14.38,-0.29,-0.05

127.90,10.75,2.63,14.38,-0.29,-0.05

127.90,10.75,2.63,14.38,-0.29,-0.05

127.90,10.75,2.63,14.38,-0.29,-0.05

127.90,10.75,2.63,14.38,-0.29,-0.05

128.00,10.81,2.69,14.38,-0.29,-0.05

128.00,10.81,2.69,14.38,-0.29,-0.05

128.00,10.81,2.69,14.38,-0.29,-0.05

128.00,10.81,2.69,14.38,-0.29,-0.05

128.00,10.81,2.69,14.38,-0.29,-0.05

128.00,10.81,2.69,14.38,-0.29,-0.05

128.00,10.81,2.69,14.38,-0.29,-0.05

128.11,10.81,2.69,14.38,-0.28,-0.05

128.11,10.81,2.69,14.38,-0.28,-0.05

128.11,10.81,2.69,14.38,-0.28,-0.05

128.11,10.81,2.69,14.38,-0.28,-0.05

128.11,10.81,2.69,14.38,-0.28,-0.05

128.11,10.81,2.69,14.38,-0.28,-0.05

